Dgraph Name,Reason 1,Reason 2,Reason 3,Reason 4,New Name,Comment
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GA504A.Spd.mag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GA504A.Spd.mag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GA504B_AHURunningIndication.Ind.stVal,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GA504B_AHURunningIndication.Ind.stVal,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH501A_DehumidifierRunningIndication.Ind.stVal,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH501A_DehumidifierRunningIndication.Ind.stVal,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH501B_DehumidifierRunningIndication.Ind.stVal,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH501B_DehumidifierRunningIndication.Ind.stVal,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH502A_DehumidifierRunningIndication.Ind.stVal,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH502A_DehumidifierRunningIndication.Ind.stVal,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH502B_DehumidifierRunningIndication.Ind.stVal,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH502B_DehumidifierRunningIndication.Ind.stVal,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80TT5105A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80TT5105A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80TT5106A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80TT5106A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5101A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5101A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5101AHumidity.HumSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5101AHumidity.HumSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5102A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5102A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5102AHumidity.HumSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5102AHumidity.HumSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5103A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5103A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5103AHumidity.HumSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5103AHumidity.HumSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5104A.TmpSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5104A.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5104AHumidity.HumSv.instMag,Space issue,,,,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5104AHumidity.HumSv.instMag,
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_ActiveState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Activestate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A1_ActiveState.Ind.stVal,Add HVDC.ControlComputer.1A1,Lower case s,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Activestate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_EmergencyFault.Alm.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.T2PCP1A1_EmergencyFault.Alm.stVal,Add HVDC.ControlComputer.1A1,Lower case f,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_MinorFault.Ind.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Minorfault.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A1_MinorFault.Ind.stVal,Add HVDC.ControlComputer.1A1,Lower case f,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Minorfault.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_OffState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Offstate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A1_OffState.Ind.stVal,Add HVDC.ControlComputer.1A1,Lower case s,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Offstate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_SevereFault.Wrn.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1A1_SevereFault.Wrn.stVal,Add HVDC.ControlComputer.1A1,Lower case f,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1A1_StandbyState.Ind.stVal,Add HVDC.ControlComputer.1A1,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_StandbyState.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A1_Temperature.TmpSv.instMag,Add HVDC.ControlComputer.1A1,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Temperature.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_ActiveState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Activestate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B1_ActiveState.Ind.stVal,Add HVDC.ControlComputer.1B1,Lower case s,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Activestate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_EmergencyFault.Alm.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.T2PCP1B1_EmergencyFault.Alm.stVal,Add HVDC.ControlComputer.1B1,Lower case f,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_MinorFault.Ind.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Minorfault.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B1_MinorFault.Ind.stVal,Add HVDC.ControlComputer,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Minorfault.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_OffState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Offstate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B1_OffState.Ind.stVal,Add HVDC.ControlComputer.1B1,Lower case s,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Offstate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_SevereFault.Wrn.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1B1_SevereFault.Wrn.stVal,Add HVDC.ControlComputer.1B1,Lower case f,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1B1_StandbyState.Ind.stVal,Add HVDC.ControlComputer.1B1,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_StandbyState.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B1_Temperature.TmpSv.instMag,Add HVDC.ControlComputer.1B1,,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Temperature.TmpSv.instMag,
DBA.OCS.T2PCP1B1_Temperature.TmpSv.instMag,Add OFTO,Add HVDC.ControlComputer.1B1,,,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Temperature.TmpSv.instMag,
DBA.OCS.D101A.Pos.stVal,Add OFTO,Add HVDC.DCArea,Ind instead of Pos,,DBA.OCS.OFTO.HVDC.DCArea.D101A.Ind.stVal,
DBA.OCS.OFTO.D101A.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D101A.Ind.stVal,
DBA.OCS.OFTO.D101B.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D101B.Ind.stVal,
DBA.OCS.OFTO.D103.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D103.Ind.stVal,
DBA.OCS.OFTO.D105.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D105.Ind.stVal,
DBA.OCS.OFTO.D201A.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D201A.Ind.stVal,
DBA.OCS.OFTO.D201B.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D201B.Ind.stVal,
DBA.OCS.OFTO.D203.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D203.Ind.stVal,
DBA.OCS.OFTO.D205.Pos.stVal,Add HVDC.DCArea,Ind instead of Pos,,,DBA.OCS.OFTO.HVDC.DCArea.D205.Ind.stVal,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag,Lower case l,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DatalevelPercentPositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag.EURange,No EURange,Lower case l,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DatalevelPercentPositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPercentPositive.Amp.mag,Lower case c,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPercentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPercentPositive.Amp.mag.EURange,No EURange,Lower case c,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPercentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPositive.Amp.mag,Lower case c,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPositive.Amp.mag.EURange,No EURange,Lower case c,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserTemperaturePositive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserTemperaturePositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_RemoteTemperaturePositive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_RemoteTemperaturePositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DataLevelNegative.Vol.mag,Lower case l,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DataLevelNegative.Vol.mag.EURange,No EURange,Lower case l,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelPercNegative.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelPercNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LaserTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LaserTemperatureNegative.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_RemoteTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_RemoteTemperatureNegative.TmpSv.instMag,To be checked
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DataLevelNegative.Vol.mag,Lower case l,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DataLevelNegative.Vol.mag.EURange,No EURange,Lower case l,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelPercNegative.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelPercNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentpercentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentpercentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LaserTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LaserTemperatureNegative.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_RemoteTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_RemoteTemperatureNegative.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DatalevelPercNegative.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DatalevelPercNegative.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentpercentNegative.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentpercentNegative.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LaserTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LaserTemperatureNegative.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_RemoteTemperatureNegative.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_RemoteTemperatureNegative.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Data_Percent_Level_Positive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Data_Percent_Level_Positive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Current_Positive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Current_Positive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Temp_Positive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Temp_Positive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Lasercurrentpercentpositive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Lasercurrentpercentpositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_RemoteTemperaturepositive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_RemoteTemperaturepositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DatalevelPercPositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DatalevelPercPositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DataLevelpositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DataLevelpositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_Lasercurrentpercentpositive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_Lasercurrentpercentpositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LasercurrentPositive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LasercurrentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LaserTemperaturePositive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LaserTemperaturePositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag,Lower case p,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturepositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag.EURange,No EURange,Lower case p,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturepositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DatalevelPercPositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DatalevelPercPositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DataLevelpositive.Vol.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DataLevelpositive.Vol.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_Lasercurrentpercentpositive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_Lasercurrentpercentpositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LasercurrentPositive.Amp.mag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LasercurrentPositive.Amp.mag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LaserTemperaturePositive.TmpSv.instMag.EURange,No EURange,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LaserTemperaturePositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturePositive.TmpSv.instMag,Lower case t,,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturepositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturePositive.TmpSv.instMag.EURange,No EURange,Lower case p,,,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturepositive.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_ActiveState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Activestate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A2_ActiveState.Ind.stVal,Add HVDC.ProtectionComputer.1A2,Lower case s,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Activestate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_EmergencyFault.Alm.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.T2PCP1A2_EmergencyFault.Alm.stVal,Add HVDC.ProtectionComputer.1A2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_MinorFault.Ind.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Minorfault.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A2_MinorFault.Ind.stVal,Add HVDC.ProtectionComputer.1A2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Minorfault.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_OffState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Offstate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1A2_OffState.Ind.stVal,Add HVDC.ProtectionComputer.1A2,Lower case s,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Offstate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_SevereFault.Wrn.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1A2_SevereFault.Wrn.stVal,Add HVDC.ProtectionComputer.1A2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1A2_Temperature.TmpSv.instMag,Add HVDC.ProtectionComputer.1A2,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Temperature.TmpSv.instMag,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_ActiveState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Activestate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B2_ActiveState.Ind.stVal,Add HVDC.ProtectionComputer.1B2,Lower case s,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Activestate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_EmergencyFault.Alm.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.T2PCP1B2_EmergencyFault.Alm.stVal,Add HVDC.ProtectionComputer.1B2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Emergencyfault.Alm.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_MinorFault.Ind.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Minorfault.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B2_MinorFault.Ind.stVal,Add HVDC.ProtectionComputer.1B2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Minorfault.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_OffState.Ind.stVal,Lower case s,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Offstate.Ind.stVal,
DBA.OCS.OFTO.T2PCP1B2_OffState.Ind.stVal,Add HVDC.ProtectionComputer.1B2,Lower case s,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Offstate.Ind.stVal,
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_SevereFault.Wrn.stVal,Lower case f,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1B2_SevereFault.Wrn.stVal,Add HVDC.ProtectionComputer.1B2,Lower case f,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Severefault.Wrn.stVal,
DBA.OCS.OFTO.T2PCP1B2_Temperature.TmpSv.instMag,Add HVDC.ProtectionComputer.1B2,,,,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Temperature.TmpSv.instMag,
