Dgraph Name,New Name
DBA.WTUR.P34NE.WNAC.Fan2FltSt.stVal,DBA.WTUR.StringN.P34NE.WNAC.Fan2FltSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH22.PresAlm.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH22.PresAlm.stVal
DBA.WTUR.H01KB.WCNV.GriA.phsA.cVal.mag,DBA.WTUR.StringK.H01KB.WCNV.GriA.phsA.cVal.mag
DBA.WTUR.G02KA.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringK.G02KA.WTRF.OilPmpOpTmh.tmsVal.stVal
DBA.WTUR.E02MC.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringM.E02MC.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.P55CF.WYAW.YwSt.st.stVal,DBA.WTUR.StringC.P55CF.WYAW.YwSt.st.stVal
DBA.WTUR.G03JA.WMET.EnvTmp.mag,DBA.WTUR.StringJ.G03JA.WMET.EnvTmp.mag
DBA.WTUR.P57DE.WGEN.TurSupAuxGn.stVal,DBA.WTUR.StringD.P57DE.WGEN.TurSupAuxGn.stVal
DBA.OSP.WFO.66kV.M-80EH510-Q12.MAIN_PROT.Str.phsB,DBA.OSP.WFO.66kV.M-80EH510-Q12.REL650.MAIN_PROT.Str.phsB
DBA.WTUR.P01EF.WAVL.IaongrsTms.tmsVal.stVal,DBA.WTUR.StringE.P01EF.WAVL.IaongrsTms.tmsVal.stVal
DBA.WTUR.P19HD.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringH.P19HD.WTUR.TotTmM6eActCtl.tmsVal.stVal
DBA.WTUR.P39QF.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringQ.P39QF.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P39QF.WTUR.HMISoftwareVersionDigit2.stVal,DBA.WTUR.StringQ.P39QF.WTUR.HMISoftwareVersionDigit2.stVal
DBA.WTUR.P23JD.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringJ.P23JD.WROT.BlPthAngTgt2.mag
DBA.WTUR.J01JC.WGEN.StrCmdSCADAHMI.stVal,DBA.WTUR.StringJ.J01JC.WGEN.StrCmdSCADAHMI.stVal
DBA.WTUR.P28LC.WROT.HubHum.mag,DBA.WTUR.StringL.P28LC.WROT.HubHum.mag
DBA.WTUR.P56DD.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringD.P56DD.WROT.ReHBBCBCnt.actVal
DBA.WTUR.C07CB.WGEN.VFD7OffSt.stVal,DBA.WTUR.StringC.C07CB.WGEN.VFD7OffSt.stVal
DBA.WTUR.P50BD.WCNV.GriW.mag,DBA.WTUR.StringB.P50BD.WCNV.GriW.mag
DBA.WTUR.P16GE.WROT.BlPthMotPos3.mag,DBA.WTUR.StringG.P16GE.WROT.BlPthMotPos3.mag
DBA.WTUR.F01LA.WCNV.GriW.mag,DBA.WTUR.StringL.F01LA.WCNV.GriW.mag
DBA.WTUR.P26KD.WGEN.SttTmp2.mag,DBA.WTUR.StringK.P26KD.WGEN.SttTmp2.mag
DBA.WTUR.B05RC.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringR.B05RC.WGEN.VFD5NoAvlSt.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.A.phsB.cVal.mag,DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.3_PHS_SYS_MEASUREMENT.A.phsB.cVal.mag
DBA.WTUR.C05RB.WTRF.C05RB_Hydran.LevHly.mag,DBA.WTUR.StringR.C05RB.WTRF.Hydran.LevHly.mag
DBA.WTUR.StringL.P29LD.WNAC.NacSt.st.stVal,DBA.WTUR.StringL.P29LD.WNAC.NacelleSt.st.stVal
DBA.WTUR.P54CE.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringC.P54CE.WCNV.TmpCtlHi.stVal
DBA.WTUR.F01LA.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringL.F01LA.WROT.BlPthAngTgt1.mag
DBA.WTUR.StringK.P27KC.WTUR.TurStSCADANamOn.stVal,DBA.WTUR.StringK.P27KC.WTUR.TurStSCADANamOn.st.stVal
DBA.WTUR.B07BB.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringB.B07BB.WTUR.TotTmM6eActCtl.tmsVal.stVal
DBA.WTUR.D07DA.WTRF.D07DA_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringD.D07DA.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.D03NA.WTRF.D03NA_Hydran.H2OTmp.mag,DBA.WTUR.StringN.D03NA.WTRF.Hydran.H2OTmp.mag
DBA.OSP.SAS.System82.P-82EL100A-A04RPA01-LSL.LSL.Trip_order,DBA.OSP.SAS.System82.P-82EL100A-A04RPA01-CF-IB.LSL.Trip_order
DBA.WTUR.H03GA.WTUR.TurStSCADA.stVal,DBA.WTUR.StringG.H03GA.WTUR.TurStSCADA.st.stVal
DBA.WTUR.D06CA.WTUR.GriCutDscon.stVal,DBA.WTUR.StringC.D06CA.WTUR.GriCutDscon.stVal
DBA.WTUR.P37PE.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringP.P37PE.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P14GC.WGEN.RearBrgTmpHiHiAlm.stVal,DBA.WTUR.StringG.P14GC.WGEN.RearBrgTmpHiHiAlm.stVal
DBA.WTUR.G02KA.WGEN.TurSupSvcTrf.stVal,DBA.WTUR.StringK.G02KA.WGEN.TurSupSvcTrf.stVal
DBA.OCS.OFTO.HVDC.Valve Cooling.VCCPPressureOUTPump2.PresSv.instMag,DBA.OCS.OFTO.HVDC.ValveCooling.VCCPPressureOUTPump2.PresSv.instMag
DBA.WTUR.P48AE.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringA.P48AE.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.StringF.P07FA.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringF.P07FA.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P26KD.WMET.HorWdSpd2.mag,DBA.WTUR.StringK.P26KD.WMET.WdSpd2.mag
DBA.WTUR.P25KE.WROT.RotLkd.stVal,DBA.WTUR.StringK.P25KE.WROT.RotLkd.stVal
DBA.WTUR.P21HF.WGEN.SttTmp7.mag,DBA.WTUR.StringH.P21HF.WGEN.SttTmp7.mag
DBA.WTUR.C08DB.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringD.C08DB.WCNV.GriPNV.phsB.cVal.mag
DBA.WTUR.StringE.P01EF.WNAC.NacSt.stVal,DBA.WTUR.StringE.P01EF.WNAC.NacelleSt.st.stVal
DBA.WTUR.C04QA.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringQ.C04QA.WGEN.VFD1AvlSt.stVal
DBA.WTUR.D03NA.WCNV.GriHz3.mag,DBA.WTUR.StringN.D03NA.WCNV.GriHz3.mag
DBA.WTUR.H03GA.WROT.RotAziAng.mag,DBA.WTUR.StringG.H03GA.WROT.RotAziAng.mag
DBA.WTUR.P18HC.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringH.P18HC.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P51BE.WTUR.HMISoftwareVersionDigit2.stVal,DBA.WTUR.StringB.P51BE.WTUR.HMISoftwareVersionDigit2.stVal
DBA.WTUR.P56DD.WYAW.YwAng.mag,DBA.WTUR.StringD.P56DD.WYAW.YwAng.mag
DBA.WTUR.B05RC.WGEN.RearBrgTmpHiHiAlm.stVal,DBA.WTUR.StringR.B05RC.WGEN.RearBrgTmpHiHiAlm.stVal
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHi.stVal
DBA.WTUR.P14GC.WTRF.P14GC_Hydran.LevHly.mag,DBA.WTUR.StringG.P14GC.WTRF.Hydran.LevHly.mag
DBA.WTUR.E03MB.WGEN.GnMagnetTmpParityErr.stVal,DBA.WTUR.StringM.E03MB.WGEN.GnMagnetTmpParityErr.stVal
DBA.WTUR.P57DE.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringD.P57DE.WGEN.VFD9OffSt.stVal
DBA.WTUR.D04PA.WTRF.SafCritAlm.stVal,DBA.WTUR.StringP.D04PA.WTRF.SafCritAlm.stVal
DBA.WTUR.P51BE.WAPC.WSpt.val,DBA.WTUR.StringB.P51BE.WAPC.WSpt.val
DBA.WTUR.P02EE.WGEN.GnClAlm.stVal,DBA.WTUR.StringE.P02EE.WGEN.GnClAlm.st.stVal
DBA.OSP.SAS.System79.P-80PA701A-M01-Q07.BY_,DBA.OSP.SAS.System79.P-80PA701A-M01-Q07.BY
DBA.WTUR.E01MD.WTRF.TmpCtlHi.stVal,DBA.WTUR.StringM.E01MD.WTRF.TmpCtlHi.stVal
DBA.WTUR.P26KD.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringK.P26KD.WGEN.VFD5NoAvlSt.stVal
DBA.OCS.OFTO.HVDC.Transformer.Power Transformer.T2.TB1TATA1_L1_Dehydrating_Breather_Temp.TmpSv.instMag,DBA.OCS.OFTO.HVDC.Transformer.ConverterTransformer.T2.TB1TATA1_L1_Dehydrating_Breather_Temp.TmpSv.instMag
DBA.WTUR.P17GF.WTRF.P17GF_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringG.P17GF.WTRF.Hydran.H2OppmHlyHiHi.stVal
DBA.WTUR.P47AD.WTRF.P47AD_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringA.P47AD.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.P14GC.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringG.P14GC.WGEN.FrontBrgTmpHiWrn.stVal
DBA.WTUR.P33NF.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringN.P33NF.WCNV.CnvOpSt.st.stVal
DBA.WTUR.P16GE.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringG.P16GE.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P27KC.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringK.P27KC.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.WTUR.P43RF.WGEN.TurManStopCode.stVal,DBA.WTUR.StringR.P43RF.WGEN.TurManStopCode.stVal
DBA.WTUR.P38PD.WTUR.IntnPwrLimSetSt.stVal,DBA.WTUR.StringP.P38PD.WTUR.IntnPwrLimSetSt.stVal
DBA.WTUR.J01JC.WROT.RotAziAng.mag,DBA.WTUR.StringJ.J01JC.WROT.RotAziAng.mag
DBA.WTUR.B05RC.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringR.B05RC.WCNV.CnvOpSt.st.stVal
DBA.WTUR.P05EB.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringE.P05EB.WROT.ReHBBCBCnt.actVal
DBA.WTUR.D05RA.WTUR.GenSafLinSt.stVal,DBA.WTUR.StringR.D05RA.WTUR.GenSafLinSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q07.MSM_BH22.InsAlmTmh.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q07.MSM_BH22.InsAlmTmh.stVal
DBA.WTUR.F01LA.WTRF.F01LA_Hydran.H2OppmHly.mag,DBA.WTUR.StringL.F01LA.WTRF.Hydran.H2OppmHly.mag
DBA.WTUR.C08DB.WMET.HorWdSpd1.mag,DBA.WTUR.StringD.C08DB.WMET.WdSpd1.mag
DBA.WTUR.J01JC.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringJ.J01JC.WGEN.VFD7NoAvlSt.stVal
DBA.OSP.SAS.System 70.P-70MCP112-002.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70MCP112-002.ISWM.Forward.StatusSignalAlarmHH
DBA.OSP.OFTO.HVAC.66kV.Q07.MSM_BH201.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q07.MSM_BH201.Pres.mag
DBA.WTUR.C04QA.WMET.EnvHum.mag,DBA.WTUR.StringQ.C04QA.WMET.EnvHum.mag
DBA.OSP.WFO.66kV.M-80EH511-Q18.QA1-18L5_HYDRAULIC_PUMP.HyAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.QA1-18L5_HYDRAULIC_PUMP.HyAlm.stVal
DBA.WTUR.P07FA.WTRF.P07FA_Hydran.H2Oppm.mag,DBA.WTUR.StringF.P07FA.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.P31LF.WGEN.TurSupUps.stVal,DBA.WTUR.StringL.P31LF.WGEN.TurSupUps.stVal
DBA.WTUR.P43RF.WMET.HorWdSpd1.mag,DBA.WTUR.StringR.P43RF.WMET.WdSpd1.mag
DBA.OSP.WFO.66kV.M-80EH511-Q17.3_PHS_SYS_MEASUREMENT.TotPF.mag,DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.3_PHS_SYS_MEASUREMENT.TotPF.mag
DBA.WTUR.D05RA.WGEN.VFD1OnSt.stVal,DBA.WTUR.StringR.D05RA.WGEN.VFD1OnSt.stVal
DBA.WTUR.C04QA.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringQ.C04QA.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.C07CB.WTRF.C07CB_Hydran.Lev.mag,DBA.WTUR.StringC.C07CB.WTRF.Hydran.Lev.mag
DBA.WTUR.P20HE.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringH.P20HE.WROT.BlPthAngTgt1.mag
DBA.OSP.SAS.System 70.P-70SOP412-013.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP412-013.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.StringB.P52BF.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringB.P52BF.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.WTUR.A06AB.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringA.A06AB.WGEN.GnMagnetTmpHiHiAlm.stVal
DBA.WTUR.P14GC.WROT.HubHum.mag,DBA.WTUR.StringG.P14GC.WROT.HubHum.mag
DBA.WTUR.J01JC.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringJ.J01JC.WROT.ReHBBCBCnt.actVal
DBA.WTUR.H01KB.WGEN.TurSupAuxTrf.stVal,DBA.WTUR.StringK.H01KB.WGEN.TurSupAuxTrf.stVal
DBA.WTUR.P56DD.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringD.P56DD.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.D01ME.WGEN.TurSupSvcTrf.stVal,DBA.WTUR.StringM.D01ME.WGEN.TurSupSvcTrf.stVal
DBA.OSP.SAS.System 77.P-77OY0113A.Y.Value,DBA.OSP.SAS.System77.P-77OY0113A.Y.Value
DBA.WTUR.B06AA.WTOW.CWO1PwrHi.stVal,DBA.WTUR.StringA.B06AA.WTOW.CWO1PwrHi.stVal
DBA.OSP.SAS.System79.P-85ER002B-Q07.BY_,DBA.OSP.SAS.System79.P-85ER002B-Q07.BY
DBA.WTUR.StringF.P12FF.WMET.HorWdSpd2.mag,DBA.WTUR.StringF.P12FF.WMET.WdSpd2.mag
DBA.WTUR.P42QC.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringQ.P42QC.WROT.BMSOutFrzCode.stVal
DBA.OSP.SAS.System 70.P-70SOP149-003.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP149-003.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.P18HC.WROT.RotAziAng.mag,DBA.WTUR.StringH.P18HC.WROT.RotAziAng.mag
DBA.WTUR.P36PF.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringP.P36PF.WGEN.VFD7AvlSt.stVal
DBA.WTUR.P45RD.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringR.P45RD.WNAC.Fan1FltSt.stVal
DBA.OSP.SAS.System 70.P-77GK010B-Q08.BY_,DBA.OSP.SAS.System70.P-77GK010B-Q08.BY
DBA.WTUR.F01LA.WTOW.Dehum2CBPos.stVal,DBA.WTUR.StringL.F01LA.WTOW.Dehum2CBPos.stVal
DBA.WTUR.P11FE.WAVL.IanosTms.tmsVal.stVal,DBA.WTUR.StringF.P11FE.WAVL.IanosTms.tmsVal.stVal
DBA.WTUR.StringP.D04PA.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringP.D04PA.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.OSP.SAS.System82.P-82EL100B-B08FJA01-LSL.LSL.Trip_order,DBA.OSP.SAS.System82.P-82EL100B-B08FJA01-MCCB-IB.LSL.Trip_order
DBA.WTUR.P52BF.WAPC.WSpt.val,DBA.WTUR.StringB.P52BF.WAPC.WSpt.val
DBA.WTUR.P54CE.WGEN.StopCmdSCADAHMI.stVal,DBA.WTUR.StringC.P54CE.WGEN.StopCmdSCADAHMI.stVal
DBA.WTUR.P22JE.WTRF.P22JE_Hydran.H2OppmHi.stVal,DBA.WTUR.StringJ.P22JE.WTRF.Hydran.H2OppmHi.stVal
DBA.WTUR.P02EE.WROT.RotSpd.mag,DBA.WTUR.StringE.P02EE.WROT.RotSpd.mag
DBA.WTUR.P01EF.WGEN.VFD5AvlSt.stVal,DBA.WTUR.StringE.P01EF.WGEN.VFD5AvlSt.stVal
DBA.OSP.SAS.System 85.P-85ER002B-U75B.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002B-U75B.X.Value
DBA.OSP.SAS.System 87.P-87YA0055.HSI.X_Value,DBA.OSP.SAS.System87.P-87YA0055.X.Value
DBA.OSP.SAS.System47.P-47CA001B-Q75G.HSI.X_Value,DBA.OSP.SAS.System47.P-47CA001B-Q75G.X.Value
DBA.WTUR.B04QB.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringQ.B04QB.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.P35ND.WTUR.TurStSCADANamOn.stVal,DBA.WTUR.StringN.P35ND.WTUR.TurStSCADANamOn.st.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q16.TCS1_FAULTY.InsAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q16.REC670.TCS1_FAULTY.InsAlm.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q16.QA1-16L5_SF6_STAGE_2.InsAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q16.REC670.QA1-16L5_SF6_STAGE_2.InsAlm.stVal
DBA.WTUR.D05RA.WTRF.D05RA_Hydran.SysSt.stVal,DBA.WTUR.StringR.D05RA.WTRF.Hydran.SysSt.stVal
DBA.WTUR.E02MC.WTRF.E02MC_Hydran.LevHly.mag,DBA.WTUR.StringM.E02MC.WTRF.Hydran.LevHly.mag
DBA.WTUR.P13GB.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringG.P13GB.WCNV.GriA.phsC.cVal.mag
DBA.WTUR.P42QC.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringQ.P42QC.WAVL.IaogfpTms.tmsVal.stVal
DBA.WTUR.D07DA.WROT.HubTmpCtlHi.stVal,DBA.WTUR.StringD.D07DA.WROT.HubTmpCtlHi.stVal
DBA.WTUR.StringQ.P42QC.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringQ.P42QC.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P47AD.WTUR.SafStopSt.stVal,DBA.WTUR.StringA.P47AD.WTUR.SafStopSt.stVal
DBA.WTUR.P36PF.WTRF.TmpCtlHi.stVal,DBA.WTUR.StringP.P36PF.WTRF.TmpCtlHi.stVal
DBA.WTUR.P39QF.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringQ.P39QF.WAVL.IaogfpTms.tmsVal.stVal
DBA.OSP.SAS.System 77.P-77BY0202A.Y.Value,DBA.OSP.SAS.System77.P-77BY0202A.Y.Value
DBA.WTUR.P19HD.WROT.RotSt.st.stVal,DBA.WTUR.StringH.P19HD.WROT.RotSt.st.stVal
DBA.WTUR.P11FE.WGEN.VFD7OffSt.stVal,DBA.WTUR.StringF.P11FE.WGEN.VFD7OffSt.stVal
DBA.WTUR.P42QC.WTRF.P42QC_Hydran.H2OHly.mag,DBA.WTUR.StringQ.P42QC.WTRF.Hydran.H2OHly.mag
DBA.WTUR.C04QA.WTRF.C04QA_Hydran.H2OTmp.mag,DBA.WTUR.StringQ.C04QA.WTRF.Hydran.H2OTmp.mag
DBA.WTUR.P16GE.WTRF.Fan2FltSt.stVal,DBA.WTUR.StringG.P16GE.WTRF.Fan2FltSt.stVal
DBA.WTUR.P15GD.WTRF.P15GD_Hydran.Alm1RelaySt.stVal,DBA.WTUR.StringG.P15GD.WTRF.Hydran.Alm1RelaySt.stVal
DBA.WTUR.G03JA.WROT.BlPthMotPos2.mag,DBA.WTUR.StringJ.G03JA.WROT.BlPthMotPos2.mag
DBA.WTUR.P29LD.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringL.P29LD.WTOW.PwrSupReDehum1CBCnt.actVal
DBA.WTUR.P30LE.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringL.P30LE.WGEN.VFD9OffSt.stVal
DBA.WTUR.P12FF.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringF.P12FF.WGEN.VFD1OffSt.stVal
DBA.WTUR.E03MB.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringM.E03MB.WGEN.VFD1AvlSt.stVal
DBA.WTUR.P47AD.WGEN.TurSupUps.stVal,DBA.WTUR.StringA.P47AD.WGEN.TurSupUps.stVal
DBA.WTUR.H03GA.WTRF.H03GA_Hydran.Alm1RelaySt.stVal,DBA.WTUR.StringG.H03GA.WTRF.Hydran.Alm1RelaySt.stVal
DBA.WTUR.P18HC.WROT.EncoderDtcDriftSt.mag,DBA.WTUR.StringH.P18HC.WROT.EncoderDtcDriftSt.mag
DBA.WTUR.P41QD.WAPC.WCap.mag,DBA.WTUR.StringQ.P41QD.WAPC.WCap.mag
DBA.WTUR.P17GF.WTRF.P17GF_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringG.P17GF.WTRF.Hydran.Alm3RelaySt.stVal
DBA.WTUR.D07DA.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringD.D07DA.WTUR.PwrBckHzOkSt.stVal
DBA.WTUR.P21HF.WROT.BlPthMotPos1.mag,DBA.WTUR.StringH.P21HF.WROT.BlPthMotPos1.mag
DBA.OSP.SAS.System 85.P-85ER001B-U46A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001B-U46A.X.Value
DBA.WTUR.J01JC.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringJ.J01JC.WGEN.FrontBrgTmpHiWrn.stVal
DBA.WTUR.P35ND.WTOW.PwrSupReDehum1CBFltSt.stVal,DBA.WTUR.StringN.P35ND.WTOW.PwrSupReDehum1CBFltSt.stVal
DBA.WTUR.C02PC.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringP.C02PC.WROT.BlPthAngTgt1.mag
DBA.WTUR.C05RB.WROT.EncoderDtcDriftSt.mag,DBA.WTUR.StringR.C05RB.WROT.EncoderDtcDriftSt.mag
DBA.WTUR.P36PF.WTUR.AirConditionSt.stVal,DBA.WTUR.StringP.P36PF.WTUR.AirConditionSt.stVal
DBA.WTUR.P28LC.WYAW.YwSt.st.stVal,DBA.WTUR.StringL.P28LC.WYAW.YwSt.st.stVal
DBA.WTUR.StringQ.P40QE.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringQ.P40QE.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.P30LE.WGEN.SttTmp6.mag,DBA.WTUR.StringL.P30LE.WGEN.SttTmp6.mag
DBA.WTUR.P09FC.WAVL.IaongenTms.tmsVal.stVal,DBA.WTUR.StringF.P09FC.WAVL.IaongenTms.tmsVal.stVal
DBA.WTUR.C05RB.WTRF.C05RB_Hydran.H2Oppm.mag,DBA.WTUR.StringR.C05RB.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.SysSt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.SysSt.stVal
DBA.WTUR.P30LE.WTRF.P30LE_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringL.P30LE.WTRF.Hydran.ReplaceSnSoonAlm.stVal
DBA.WTUR.P03ED.WTRF.P03ED_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringE.P03ED.WTRF.Hydran.Alm3RelaySt.stVal
DBA.WTUR.P12FF.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringF.P12FF.WTUR.Lev1OpModSt.st.stVal
DBA.OSP.WFO.66kV.M-80EH510-Q12.3_PHS_SYS_MEASUREMENT.A.phsB.cVal.mag,DBA.OSP.WFO.66kV.M-80EH510-Q12.REC670.3_PHS_SYS_MEASUREMENT.A.phsB.cVal.mag
DBA.WTUR.P18HC.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringH.P18HC.WROT.BlPthAngTgt1.mag
DBA.WTUR.P26KD.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringK.P26KD.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q26.E/F_PROT_1_STEP.Str.neut,DBA.OSP.WFO.66kV.M-80EH511-Q26.REC670.E/F_PROT_1_STEP.Str.neut
DBA.WTUR.D07DA.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringD.D07DA.WGEN.VFD3AvlSt.stVal
DBA.WTUR.P34NE.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringN.P34NE.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.D06CA.WTRF.D06CA_Hydran.LevHi.stVal,DBA.WTUR.StringC.D06CA.WTRF.Hydran.LevHi.stVal
DBA.WTUR.C05RB.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringR.C05RB.WGEN.VFD7NoAvlSt.stVal
DBA.WTUR.P47AD.WROT.HubHum.mag,DBA.WTUR.StringA.P47AD.WROT.HubHum.mag
DBA.OSP.OFTO.HVAC.66kV.Q21.MSM_BH104.InsAlmTmh.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q21.MSM_BH104.InsAlmTmh.stVal
DBA.WTUR.C02PC.WTUR.SafStopSt.stVal,DBA.WTUR.StringP.C02PC.WTUR.SafStopSt.stVal
DBA.WTUR.P49AF.WTRF.P49AF_Hydran.W.mag,DBA.WTUR.StringA.P49AF.WTRF.Hydran.W.mag
DBA.WTUR.P07FA.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringF.P07FA.WGEN.VFD3AvlSt.stVal
DBA.WTUR.P48AE.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringA.P48AE.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.F01LA.WTRF.F01LA_Hydran.H2OTmpHly.mag,DBA.WTUR.StringL.F01LA.WTRF.Hydran.H2OTmpHly.mag
DBA.WTUR.P42QC.WTRF.P42QC_Hydran.LevHly.mag,DBA.WTUR.StringQ.P42QC.WTRF.Hydran.LevHly.mag
DBA.WTUR.E04MA.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringM.E04MA.WGEN.VFD1NoAvlSt.stVal
