Dgraph Name,New Name,createdTimeNewTag
DBA.WTUR.D02NB.WCNV.GriHz1.mag,DBA.WTUR.StringN.D02NB.WCNV.GriHz1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriHz2.mag,DBA.WTUR.StringN.D02NB.WCNV.GriHz2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriHz3.mag,DBA.WTUR.StringN.D02NB.WCNV.GriHz3.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriPNV.phsA.cVal.mag,DBA.WTUR.StringN.D02NB.WCNV.GriPNV.phsA.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringN.D02NB.WCNV.GriPNV.phsB.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringN.D02NB.WCNV.GriPNV.phsC.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriVAr.mag,DBA.WTUR.StringN.D02NB.WCNV.GriVAr.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.GriW.mag,DBA.WTUR.StringN.D02NB.WCNV.GriW.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.PmpOpTmh.tmsVal.stVal,DBA.WTUR.StringN.D02NB.WCNV.PmpOpTmh.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.RotSpd.mag,DBA.WTUR.StringN.D02NB.WCNV.RotSpd.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringN.D02NB.WCNV.TmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.ClSt.st.stVal,DBA.WTUR.StringN.D02NB.WGEN.ClSt.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.ColCdsWrn.stVal,DBA.WTUR.StringN.D02NB.WGEN.ColCdsWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.DewPtVal.mag,DBA.WTUR.StringN.D02NB.WGEN.DewPtVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.FrontBrgTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringN.D02NB.WGEN.FrontBrgTmpHiWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnClAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnClAlm.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.StringN.D02NB.WGEN.GnClAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnClAlm.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnClStFbk.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnClStFbk.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnMagnetTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnMagnetTmpHiWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.GnMagnetTmpParityErr.stVal,DBA.WTUR.StringN.D02NB.WGEN.GnMagnetTmpParityErr.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.LubCycNum.actVal,DBA.WTUR.StringN.D02NB.WGEN.LubCycNum.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.LubPrecPresAchievementFltNum.actVal,DBA.WTUR.StringN.D02NB.WGEN.LubPrecPresAchievementFltNum.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.LubPresDropOffNum.actVal,DBA.WTUR.StringN.D02NB.WGEN.LubPresDropOffNum.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.RearBrgTmpHiHiAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.RearBrgTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.RearBrgTmpHiWrn.stVal,DBA.WTUR.StringN.D02NB.WGEN.RearBrgTmpHiWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.RsCmdSCADAHMI.stVal,DBA.WTUR.StringN.D02NB.WGEN.RsCmdSCADAHMI.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.StopCmdSCADAHMI.stVal,DBA.WTUR.StringN.D02NB.WGEN.StopCmdSCADAHMI.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.StrCmdSCADAHMI.stVal,DBA.WTUR.StringN.D02NB.WGEN.StrCmdSCADAHMI.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp1.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp2.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp3.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp3.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp4.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp4.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp5.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp5.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp6.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp6.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp7.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp7.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.SttTmp8.mag,DBA.WTUR.StringN.D02NB.WGEN.SttTmp8.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurManStopCode.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurManStopCode.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurManStopSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurManStopSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurSupAuxGn.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurSupAuxGn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurSupAuxTrf.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurSupAuxTrf.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurSupSvcTrf.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurSupSvcTrf.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.TurSupUps.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurSupUps.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD1AvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD1NoAvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD1OffSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD1OnSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD1OnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD3AvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD3NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD3NoAvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD3OffSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD3OffSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD3OnSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD3OnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD5AvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD5AvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD5NoAvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD5OffSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD5OffSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD5OnSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD5OnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD7AvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD7NoAvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD7OffSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD7OffSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD7OnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD9AvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD9AvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD9NoAvlSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD9NoAvlSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD9OffSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.VFD9OnSt.stVal,DBA.WTUR.StringN.D02NB.WGEN.VFD9OnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.WndTmpHiHiAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.WndTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringN.D02NB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WGEN.WndTmpHiWrn.stVal,DBA.WTUR.StringN.D02NB.WGEN.WndTmpHiWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WMET.EnvHum.mag,DBA.WTUR.StringN.D02NB.WMET.EnvHum.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WMET.EnvTmp.mag,DBA.WTUR.StringN.D02NB.WMET.EnvTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.StringN.D02NB.WMET.HorWdSpd1.mag,DBA.WTUR.StringN.D02NB.WMET.WdSpd1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WMET.HorWdSpd1.mag,DBA.WTUR.StringN.D02NB.WMET.WdSpd1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WMET.HorWdSpd2.mag,DBA.WTUR.StringN.D02NB.WMET.WdSpd2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.StringN.D02NB.WMET.HorWdSpd2.mag,DBA.WTUR.StringN.D02NB.WMET.WdSpd2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringN.D02NB.WMET.WndSpdLoLo.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringN.D02NB.WNAC.Fan1FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WNAC.Fan2FltSt.stVal,DBA.WTUR.StringN.D02NB.WNAC.Fan2FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WNAC.IntnTmp.mag,DBA.WTUR.StringN.D02NB.WNAC.IntnTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.StringN.D02NB.WNAC.NacSt.st.stVal,DBA.WTUR.StringN.D02NB.WNAC.NacelleSt.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.StringN.D02NB.WNAC.NacSt.stVal,DBA.WTUR.StringN.D02NB.WNAC.NacelleSt.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WNAC.NacSt.stVal,DBA.WTUR.StringN.D02NB.WNAC.NacelleSt.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WNAC.PosOkSt.stVal,DBA.WTUR.StringN.D02NB.WNAC.PosOkSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthAngTgt1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthAngTgt2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthAngTgt3.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthAngTgt3.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthHyOilTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthHyPres.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthHyPres.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthMotPos1.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthMotPos1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthMotPos2.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthMotPos2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BlPthMotPos3.mag,DBA.WTUR.StringN.D02NB.WROT.BlPthMotPos3.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringN.D02NB.WROT.BMSOutFrzCode.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.BMSOutRngCode.stVal,DBA.WTUR.StringN.D02NB.WROT.BMSOutRngCode.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.EncoderDtcDriftSt.mag,DBA.WTUR.StringN.D02NB.WROT.EncoderDtcDriftSt.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.HubFanFltSt.stVal,DBA.WTUR.StringN.D02NB.WROT.HubFanFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.HubHum.mag,DBA.WTUR.StringN.D02NB.WROT.HubHum.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.HubTmp.mag,DBA.WTUR.StringN.D02NB.WROT.HubTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.HubTmpCtlHi.stVal,DBA.WTUR.StringN.D02NB.WROT.HubTmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringN.D02NB.WROT.ReHBBCBCnt.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.RotAziAng.mag,DBA.WTUR.StringN.D02NB.WROT.RotAziAng.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.RotLkd.stVal,DBA.WTUR.StringN.D02NB.WROT.RotLkd.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.RotSpd.mag,DBA.WTUR.StringN.D02NB.WROT.RotSpd.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WROT.RotSt.st.stVal,DBA.WTUR.StringN.D02NB.WROT.RotSt.st.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.CWO1PwrHi.stVal,DBA.WTUR.StringN.D02NB.WTOW.CWO1PwrHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.CWO2PwrHi.stVal,DBA.WTUR.StringN.D02NB.WTOW.CWO2PwrHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringN.D02NB.WTOW.Dehum1CBPos.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.Dehum2CBPos.stVal,DBA.WTUR.StringN.D02NB.WTOW.Dehum2CBPos.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.FanFltSt.stVal,DBA.WTUR.StringN.D02NB.WTOW.FanFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringN.D02NB.WTOW.PwrSupReDehum1CBCnt.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.PwrSupReDehum1CBFltSt.stVal,DBA.WTUR.StringN.D02NB.WTOW.PwrSupReDehum1CBFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.PwrSupReDehum2CBCnt.actVal,DBA.WTUR.StringN.D02NB.WTOW.PwrSupReDehum2CBCnt.actVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringN.D02NB.WTOW.PwrSupReDehum2CBFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.Fan1FltSt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Fan1FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.Fan2FltSt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Fan2FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.ActAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.ActAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Alm1RelaySt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Alm1RelaySt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Alm2RelaySt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Alm2RelaySt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Alm3RelaySt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Alm4RelaySt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Alm4RelaySt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.BatLev.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.BatLev.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.BatLevLo.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.BatLevLo.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.BatLevLoLo.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2O.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2O.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OHiHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OHly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OHly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OHlyHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OHlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OHlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2Oppm.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2Oppm.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OppmHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OppmHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OppmHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OppmHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OppmHly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OppmHly.mag,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OppmHlyHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OppmHlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OppmHlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OTmp.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OTmp.mag,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OTmpHly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OTmpHly.mag,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Lev.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Lev.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevDly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevDly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevDlyHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevDlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevDlyHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevDlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevHiHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevHly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevHly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevHlyHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevHlyHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.LevHlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.ReplaceSnNowAlm.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.ReplaceSnSoonAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.SysFltAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.SysFltAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.SysOkRelaySt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.SysOkRelaySt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.SysSt.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.SysSt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.Tmp.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.Tmp.mag,2024-03-01 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.UnAckAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.Hydran.UnAckAlm.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.VAr.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.VAr.mag,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.W.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.W.mag,2024-02-29 23:59:59.999999
DBA.WTUR.D02NB.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringN.D02NB.WTRF.OilPmpOpTmh.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.SafCritAlm.stVal,DBA.WTUR.StringN.D02NB.WTRF.SafCritAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.TmpCtlHi.stVal,DBA.WTUR.StringN.D02NB.WTRF.TmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTRF.TrfOilTmp.mag,DBA.WTUR.StringN.D02NB.WTRF.TrfOilTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.D02NB.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringN.D02NB.WTUR.AirConditionAlm.st.stVal,2024-10-05 23:59:59.999999
